"borrowing","lang","context","newspaper","url","date","section","start_token","end_token"
"fake","ENG",". . A la caza del fake. . Los esfuerzos de Twitter","elpais","https://elpais.com/tecnologia/2020-04-24/bot-o-humano-los-politicos-multiplican-sus-seguidores-recien-llegados-a-twitter-durante-el-estado-de-alarma.html","Saturday, 25 April 2020 11:04:27 +0000",,,
"fake","ENG",". Las mascarillas fake también se usaron","elmundo","https://www.elmundo.es/espana/2020/04/21/5e9ec62021efa0e7288b4575.html","Tuesday, 21 April 2020 20:40:25 +0200",,,
"fake","ENG","; Así aman las chicas fake de Playboy a Sanidad por","eldiario","https://www.eldiario.es/politica/Alt-Right-espanola-programas-telerrealidad_0_1021198724.html","Tuesday, 28 April 2020 12:06:49 +0200",,,
"fake","ENG","codazos por ocupar esa butaca «fake» empresarial de una reconstrucción que","abc","https://www.abc.es/economia/abci-maria-jesus-perez-busca-pardillo-para-silla-fake-reconstruccion-202004260232_noticia.html","Sunday, 26 April 2020 02:32:52 +0200",,,
"fake","ENG","comisión ha resultado ser otro fake; o si lo prefiere","elconfidencial","https://blogs.elconfidencial.com/espana/una-cierta-mirada/2020-04-29/pacto-reconstruccion-desescalada-coronavirus_2571280/","Wednesday, 29 April 2020 05:00:00 +0200",,,
"fake","ENG","con dos millones de mascarillas fake José María Olmo Los colegios","elconfidencial","https://www.elconfidencial.com/espana/andalucia/2020-04-30/mascarillas-fallos-compro-andalucia-usaron-hospitales_2573200/","Thursday, 30 April 2020 05:00:00 +0200",,,
"fake","ENG","contra Illa por las mascarillas fake. . La Confederación Estatal de","elmundo","https://www.elmundo.es/ciencia-y-salud/salud/2020/04/23/5ea13ba021efa0f3768b456e.html","Friday, 24 April 2020 07:55:21 +0200",,,
"fake","ENG","de las cuentas fake que desembocó en","elmundo","https://www.elmundo.es/deportes/futbol/2020/04/21/5e9eed65fc6c83792b8b460f.html","Tuesday, 21 April 2020 16:02:10 +0200",,,
"fake","ENG","de las mascarillas fake contra el coronavirus","elmundo","https://www.elmundo.es/ciencia-y-salud/salud/2020/04/22/5e9fe801fc6c83b4168b4639.html","Thursday, 23 April 2020 07:47:54 +0200",,,
"fake","ENG","de las mascarillas fake contra el Covid-19","elmundo","https://www.elmundo.es/espana/2020/04/22/5ea054e721efa026608b45ea.html","Wednesday, 22 April 2020 20:18:58 +0200",,,
"fake","ENG","de las mascarillas fake para el coronavirus","elmundo","https://www.elmundo.es/ciencia-y-salud/salud/2020/04/22/5e9fe801fc6c83b4168b4639.html","Thursday, 23 April 2020 07:47:54 +0200",,,
"fake","ENG","de Sanidad retiró las mascarillas fake a los 5 días de","elmundo","https://www.elmundo.es/espana/2020/04/23/5ea16fc2fdddff8b1a8b4670.html","Thursday, 23 April 2020 13:50:28 +0200",,,
"fake followers","ENG",". Inicialmente se compraban fake followers para presumir de notoriedad,","elpais","https://elpais.com/tecnologia/2020-04-24/bot-o-humano-los-politicos-multiplican-sus-seguidores-recien-llegados-a-twitter-durante-el-estado-de-alarma.html","Saturday, 25 April 2020 11:04:27 +0000",,,
"fake news","ENG","No busquen más fake news, que la","elpais","https://elpais.com/espana/2020-04-21/el-pp-presume-de-haber-pinchado-los-pactos-de-sanchez.html","Tuesday, 21 April 2020 18:54:33 +0000",,,
"fake news","ENG","así como publicaciones desmintiendo bulos y fake news susceptibles de generación de estrés social","eldiario","https://www.eldiario.es/zonacritica/Mala-semana-libertad-expresion_6_1020907916.html","Sunday, 26 April 2020 20:56:47 +0200",,,
"fake news","ENG","bulos  y fake news susceptibles","elmundo","https://www.elmundo.es/espana/2020/04/20/5e9e1142fc6c8338398b4599.html","Tuesday, 21 April 2020 00:37:31 +0200",,,
"fake news","ENG","bulos son las fake news  y las falsas","elpais","https://elpais.com/espana/2020-04-19/pp-y-cs-piden-la-comparecencia-de-marlaska-por-unas-declaraciones-de-la-guardia-civil-sobre-los-bulos.html","Sunday, 19 April 2020 20:22:44 +0000",,,
"fake news","ENG","bulos y  fake news  susceptibles de generación","elpais","https://elpais.com/espana/2020-04-20/la-guardia-civil-pide-informes-de-bulos-que-puedan-generar-desafeccion-a-instituciones-del-gobierno.html","Monday, 20 April 2020 23:40:54 +0000",,,
"fake news","ENG","bulos y las fake news se ha intensificado","eldiario","https://www.eldiario.es/politica/rastreo-Guardia-Civil-preocupa-expertos_0_1019099148.html","Tuesday, 21 April 2020 22:50:37 +0200",,,
"fake news","ENG","comandancias para que estas identificaran fake news contra el Gobierno. ","elconfidencial","https://www.elconfidencial.com/espana/2020-04-23/marlaska-defiende-rastreo-redes-coronavirus_2563623/","Thursday, 23 April 2020 18:23:00 +0200",,,
"fake news","ENG","de bulos y fake news en las redes","eldiario","https://www.eldiario.es/politica/rastreo-Guardia-Civil-preocupa-expertos_0_1019099148.html","Tuesday, 21 April 2020 22:50:37 +0200",,,
"fake news","ENG","desmintiendo bulos y fake news susceptibles de generación","elpais","https://elpais.com/espana/2020-04-21/el-general-de-la-guardia-civil-aclara-que-se-persiguen-los-bulos-no-la-critica-politica.html","Tuesday, 21 April 2020 17:10:41 +0000",,,
"fake news","ENG","El propio término de las fake news parece que las otorga una","elpais","https://elpais.com/elpais/2020/04/23/opinion/1587644754_228726.html","Thursday, 23 April 2020 22:02:13 +0000",,,
"fake news","ENG","en el reino de las fake news. Ese libro tiene ahora","elpais","https://elpais.com/cultura/2020-04-26/timothy-snyder-esta-crisis-puede-acabar-por-restar-atractivo-a-los-autoritarismos.html","Monday, 27 April 2020 09:52:03 +0000",,,
"fake news","ENG","Este experto en fake news alerta de que","eldiario","https://www.eldiario.es/politica/rastreo-Guardia-Civil-preocupa-expertos_0_1019099148.html","Tuesday, 21 April 2020 22:50:37 +0200",,,
"fake news","ENG","frente a las fake news.  Joan","eldiario","https://www.eldiario.es/politica/rastreo-Guardia-Civil-preocupa-expertos_0_1019099148.html","Tuesday, 21 April 2020 22:50:37 +0200",,,
"fake news","ENG","ha defendido la persecución contra los fake news de una forma cuanto menos interpretativa","elmundo","https://www.elmundo.es/papel/historias/2020/04/25/5ea3038121efa0716d8b4633.html","Sunday, 26 April 2020 02:40:08 +0200",,,
"fake news","ENG","identificaran bulos y fake news susceptibles de","eldiario","https://www.eldiario.es/politica/rastreo-Guardia-Civil-preocupa-expertos_0_1019099148.html","Tuesday, 21 April 2020 22:50:37 +0200",,,
"fake news","ENG","la Guardia Civil pide identificar fake news contra el Gobierno Roberto R.","elconfidencial","https://www.elconfidencial.com/espana/2020-04-23/marlaska-defiende-rastreo-redes-coronavirus_2563623/","Thursday, 23 April 2020 18:23:00 +0200",,,
"fake news","ENG","las aguas oscuras de las fake news.. . Son negadores de","elpais","https://elpais.com/elpais/2020/04/28/opinion/1588042025_519441.html#?ref=rss&format=simple&link=link","Tuesday, 28 April 2020 05:05:53 +0200",,,
"fake news","ENG","los «instigadores» de fake news. Hasta en un paraíso","elmundo","https://www.elmundo.es/papel/historias/2020/04/25/5ea3038121efa0716d8b4633.html","Sunday, 26 April 2020 02:40:08 +0200",,,
"fake news","ENG","lucha contra las fake news. Su objetivo","eldiario","https://www.eldiario.es/politica/rastreo-Guardia-Civil-preocupa-expertos_0_1019099148.html","Tuesday, 21 April 2020 22:50:37 +0200",,,
"fake news","ENG","luchar contra las fake news del coronavirus El","elconfidencial","https://www.elconfidencial.com/empresas/2020-04-20/australia-google-facebook-paguen-medios-noticias_2556679/","Monday, 20 April 2020 10:48:00 +0200",,,
"fake news","ENG","mala interpretación de los periodistas fake news y que el alto cargo","eldiario","https://www.eldiario.es/internacional/cientificos-desautorizan-Trump-estrategia-elecciones_0_1020148021.html","Friday, 24 April 2020 07:28:01 +0200",,,
"fake news","ENG","Moncloa vigila las fake news José María Olmo","elconfidencial","https://www.elconfidencial.com/espana/2020-04-20/contrainteligencia-pata-negra-y-pacifista-de-la-onu-las-credenciales-del-general-santiago_2557259/","Monday, 20 April 2020 19:41:00 +0200",,,
"fake news","ENG","no para detectar fake news. Argumenta que","eldiario","https://www.eldiario.es/politica/rastreo-Guardia-Civil-preocupa-expertos_0_1019099148.html","Tuesday, 21 April 2020 22:50:37 +0200",,,
"fake news","ENG","presidente brasileño echa mano de fake news para atacar a la organización","elmundo","https://www.elmundo.es/internacional/2020/04/30/5eaad04f21efa0a0538b4575.html","Thursday, 30 April 2020 15:19:34 +0200",,,
"fake news","ENG","publicaciones desmintiendo bulos y fake news susceptibles de generación de","eldiario","https://www.eldiario.es/politica/coronavirus-Guardia-Civil_0_1018748761.html","Monday, 20 April 2020 22:09:31 +0200",,,
"fake news","ENG","publicaciones desmintiendo bulos y fake news susceptibles de generación de","eldiario","https://www.eldiario.es/politica/Guardia-Civil-identificar-instituciones-Gobierno_0_1018749205.html","Monday, 20 April 2020 23:18:37 +0200",,,
"fake news","ENG","puede suponer el fin de las fake news y de los imperios políticos que","elmundo","https://www.elmundo.es/papel/historias/2020/04/25/5ea3038121efa0716d8b4633.html","Sunday, 26 April 2020 02:40:08 +0200",,,
"fake news","ENG","puede verse agravada por las fake news. Estamos en casa","elconfidencial","https://www.elconfidencial.com/espana/2020-04-23/marlaska-defiende-rastreo-redes-coronavirus_2563623/","Thursday, 23 April 2020 18:23:00 +0200",,,
"fake news","ENG","que busca una fake news.  ","eldiario","https://www.eldiario.es/politica/rastreo-Guardia-Civil-preocupa-expertos_0_1019099148.html","Tuesday, 21 April 2020 22:50:37 +0200",,,
"fake news","ENG","que quería referirse a fake news que afectan a ","elconfidencial","https://www.elconfidencial.com/espana/2020-04-21/gobierno-respalda-santiago-bulos_2559928/","Tuesday, 21 April 2020 18:33:00 +0200",,,
"fake news","ENG","recopilar bulos y fake news susceptibles","elmundo","https://www.elmundo.es/ciencia-y-salud/salud/2020/04/20/5e9d478ffc6c83eb4e8b460c.html","Tuesday, 21 April 2020 07:46:04 +0200",,,
"fake news","ENG","recopilar bulos y fake news susceptibles","elmundo","https://www.elmundo.es/ciencia-y-salud/salud/2020/04/21/5e9e8fdbfc6c837d388b45b2.html","Wednesday, 22 April 2020 07:52:00 +0200",,,
"fake news","ENG","récord y los americanos reciben fake news. ¡No merece la","elpais","https://elpais.com/internacional/2020-04-26/donald-trump-vuelve-a-ser-su-peor-enemigo-en-la-gestion-del-coronavirus.html","Monday, 27 April 2020 06:52:39 +0000",,,
"fake news","ENG","también investiga el uso de fake news para atacar a las instituciones","elmundo","https://www.elmundo.es/internacional/2020/04/29/5ea9a7defc6c834a4b8b45c5.html","Wednesday, 29 April 2020 18:30:09 +0200",,,
"fake news","ENG","un antídoto contra las fake news. Ha sido su","elpais","https://elpais.com/sociedad/2020-04-23/castells-preve-un-proximo-curso-universitario-con-turnos-rotatorios-en-aulas-desinfectadas.html","Thursday, 23 April 2020 19:01:56 +0000",,,
"fake news","ENG","un esquema de difusión de fake news para favorecer a su padre","elmundo","https://www.elmundo.es/internacional/2020/04/29/5ea9a7defc6c834a4b8b45c5.html","Wednesday, 29 April 2020 18:30:09 +0200",,,
"fake news","ENG","una fábrica de fake news y volvió a","eldiario","https://www.eldiario.es/politica/senadores-leen-insultos_0_1019099206.html","Tuesday, 21 April 2020 20:49:34 +0200",,,
"fake news","ENG","Bolsonaro, echó mano de fake news en su particular guerra contra","elmundo","https://www.elmundo.es/internacional/2020/04/30/5eaad04f21efa0a0538b4575.html","Thursday, 30 April 2020 15:19:34 +0200",,,
"fake news","ENG","combate contra las fake news, fueron estas","elconfidencial","https://www.elconfidencial.com/espana/2020-04-19/guardia-civil-jose-manuel-santiago-marlaska-robles_2556044/","Sunday, 19 April 2020 16:06:00 +0200",,,
"fake news","ENG","crisis. Las fake news, los bulos","elmundo","https://www.elmundo.es/cultura/literatura/2020/04/20/5e9c57bb21efa0fa368b45c4.html","Monday, 20 April 2020 08:35:07 +0200",,,
"fake news","ENG","datos estadísticos y explicaciones científicas, fake news y bulos intencionales, informes médicos","abc","https://www.abc.es/cultura/abci-pensamiento-viral-y-pandemia-comunicativa-virus-mensaje-202004281515_noticia.html","Tuesday, 28 April 2020 15:15:34 +0200",,,
"fake news","ENG","del Estado para perseguir las fake news, el Gobierno puede luchar","elpais","https://elpais.com/elpais/2020/04/27/opinion/1588005415_150668.html#?ref=rss&format=simple&link=link","Tuesday, 28 April 2020 00:03:23 +0200",,,
"fake news","ENG","Es un bulo, una fake news, una mentira, un engaño","eldiario","https://www.eldiario.es/murcia/Lopez-Miras-recortes-Sanidad-murciana_0_1020848226.html","Sunday, 26 April 2020 16:44:36 +0200",,,
"fake news","ENG","evitar bulos y fake news, mientras los","elconfidencial","https://www.elconfidencial.com/mundo/2020-04-22/por-que-india-segundo-pais-mas-poblado-apenas-casos-coronavirus_2556695/","Wednesday, 22 April 2020 05:00:00 +0200",,,
"fake-new","ENG","mucho más que cualquier fake-new», advertía Ignacio","abc","https://www.abc.es/familia/padres-hijos/abci-paseo-paseo-satisfaccion-medias-entre-familias-y-pediatras-202004212208_noticia.html","Tuesday, 21 April 2020 22:08:52 +0200",,,
"fakes","ENG","he visto, eliminando decenas de fakes que me han llegado, son","eldiario","https://www.eldiario.es/zonacritica/haria-presidente-Sanchez_6_1020907921.html","Sunday, 26 April 2020 21:27:26 +0200",,,
"fakes","ENG","a las noticias «fakes».  15:51","abc","https://www.abc.es/economia/abci-consejo-ministros-directo-gobierno-anuncia-nuevas-medidas-para-pymes-y-autonomos-202004211347_directo.html","Tuesday, 21 April 2020 13:47:35 +0200",,,
"fakes news","ENG","desmintiendo bulos y fakes news susceptibles de generación","elmundo","https://www.elmundo.es/espana/2020/04/20/5e9e1142fc6c8338398b4599.html","Tuesday, 21 April 2020 00:37:31 +0200",,,
"fakes news","ENG","publicaciones desmintiendo bulos y fakes news susceptibles de generación de","elmundo","https://www.elmundo.es/ciencia-y-salud/salud/2020/04/20/5e9d478ffc6c83eb4e8b460c.html","Tuesday, 21 April 2020 07:46:04 +0200",,,
"fakes news","ENG","publicaciones desmintiendo bulos y fakes news susceptibles de generación de","elmundo","https://www.elmundo.es/ciencia-y-salud/salud/2020/04/21/5e9e8fdbfc6c837d388b45b2.html","Wednesday, 22 April 2020 07:52:00 +0200",,,
"family office","ENG","suelen ser fondos de pensiones, family office o aseguradoras, que les ceden","elconfidencial","https://www.elconfidencial.com/empresas/2020-04-26/aval-contribuyente-inversores-luxemburgo-debate-auste-espana_2565688/","Sunday, 26 April 2020 05:00:00 +0200",,,
"family offices","ENG","ser comprados por family offices y otros inversores","elconfidencial","https://www.elconfidencial.com/mercados/2020-04-20/economia-ico-avales-pagares-bonos-liquidez-empresas-marf_2554664/","Monday, 20 April 2020 05:00:00 +0200",,,
"farmer","ENG","crowdfunding y farmer (granjero)","elconfidencial","https://www.elconfidencial.com/sociedad/2020-04-20/adoptar-arbol-naranjas-sostenible-bra_2550512/","Monday, 20 April 2020 05:00:00 +0200",,,
"fartlek","ENG",", y hacemos cuestas, fartlek [del sueco, ","elpais","https://elpais.com/elpais/2020/04/16/buenavida/1587052533_343475.html#?ref=rss&format=simple&link=link","Wednesday, 29 April 2020 13:58:42 +0200",,,
"fashion","ENG","obligadas a cerrar este tribunal fashion sin una conclusión más allá","elconfidencial","https://www.vanitatis.elconfidencial.com/estilo/moda/2020-04-27/traje-lunares-grandes-sfera-americana-pantalon_2539608/","Monday, 27 April 2020 05:00:00 +0200",,,
"fashion victim","ENG",". De su papel como fashion victim e incluso clásica como Carla","elconfidencial","https://www.vanitatis.elconfidencial.com/estilo/moda/2020-04-28/ester-exposito-reina-instagram-estilo-a-examen_2562632/","Tuesday, 28 April 2020 05:00:00 +0200",,,
"fast fashion","ENG","de calidad y se cuestionará el fast fashion. Iremos hacia un modelo de","elpais","https://elpais.com/economia/2020-04-25/la-moda-que-viene-sera-mas-barata-y-duradera.html","Saturday, 25 April 2020 22:30:15 +0000",,,
"fast fashion","ENG","está haciendo en la industria fast fashion. Así no acabará","elpais","https://elpais.com/ciencia/2020-04-28/el-momento-clave-para-concienciar-sobre-la-segunda-industria-mas-contaminante-del-mundo.html","Tuesday, 28 April 2020 20:29:55 +0000",,,
"fast food","ENG","tres cadenas de fast food . Primero","elpais","https://elpais.com/espana/madrid/2020-04-20/el-caso-de-los-menus-de-telepizza-y-rodilla-llega-al-defensor-del-pueblo.html","Monday, 20 April 2020 10:49:50 +0000",,,
"fast food","ENG","Arrimadas, sobre los menús fast food para niños: Es","elconfidencial","https://www.elconfidencial.com/espana/2020-04-29/arrimadas-fast-food-ninos-madrid_2573143/","Wednesday, 29 April 2020 21:16:00 +0200",,,
"feedback","ENG",", la importancia del feedback y conciliación y cuidado","abc","https://www.abc.es/economia/abci-desafio-ejercer-liderazgo-distancia-y-horas-mas-oscuras-202004200139_noticia.html","Monday, 20 April 2020 01:39:33 +0200",,,
"feedback","ENG","parece una quimera, el feedback que obtienen los artistas a","elconfidencial","https://www.elconfidencial.com/alma-corazon-vida/2020-04-25/el-desafio-de-la-comedia-sin-publico_2563699/","Saturday, 25 April 2020 13:15:00 +0200",,,
"feedback","ENG","». ¿Cómo es el feedback con sus lectores?. . Para","abc","https://www.abc.es/cultura/cultural/abci-carlos-sisi-no-seria-mala-idea-gobernara-programa-informatico-202004260157_noticia.html","Sunday, 26 April 2020 01:57:56 +0200",,,
"feedback","ENG","humor está funcionando es ese feedback de los espectadores que recibe","elconfidencial","https://www.elconfidencial.com/alma-corazon-vida/2020-04-25/el-desafio-de-la-comedia-sin-publico_2563699/","Saturday, 25 April 2020 13:15:00 +0200",,,
"feedback","ENG","ordenadores entrecruzando ideas buscando un feedback fantasmagórico. Solo un blanco","elpais","https://elpais.com/cultura/2020/04/24/babelia/1587744781_287962.html","Friday, 24 April 2020 18:37:27 +0000",,,
"feedback","ENG","tanto para proporcionar feedback a nuestros y","elmundo","https://www.elmundo.es/pais-vasco/2020/04/21/5e9f137321efa0bf0f8b45ab.html","Tuesday, 21 April 2020 17:38:48 +0200",,,
"feeling","ENG","hablamos, el feeling regresa en segundos","elpais","https://elpais.com/deportes/2020-04-22/24-dias-en-una-cueva-de-nieve-en-la-patagonia.html","Wednesday, 22 April 2020 18:55:58 +0000",,,
"feeling now","ENG","título provisional es How Im feeling now.. . El primer sencillo","eldiario","https://www.eldiario.es/cultura/confinamiento-continua-inspirando-estrellas-musicales_0_1020848172.html","Sunday, 26 April 2020 14:47:04 +0200",,,
"femme fatale","ENG","desgana y la femme fatale pasa el aspirador","elpais","https://elpais.com/cultura/2020/04/18/babelia/1587235810_772897.html","Sunday, 19 April 2020 22:03:45 +0000",,,
"fintech","ENG","años, de ser una pequeña fintech a un negocio con casi 1.000","elconfidencial","https://www.elconfidencial.com/empresas/2020-04-29/santander-culmina-la-compra-del-50-1-de-ebury-por-400-millones-de-euros_2572472/","Wednesday, 29 April 2020 14:22:00 +0200",,,
"fintech","ENG","México: nación fintech, publicado por","elpais","https://elpais.com/economia/2020/04/21/actualidad/1587428023_390182.html#?ref=rss&format=simple&link=link","Tuesday, 21 April 2020 06:26:33 +0200",,,
"fintech","ENG","muy fuerte. También las fintech, las empresas que aplican","elpais","https://elpais.com/economia/2020/04/28/actualidad/1588067062_269824.html","Tuesday, 28 April 2020 11:20:34 +0000",,,
"fintech","ENG","destacado que la inversión en la fintech supone un hito estratégico","elconfidencial","https://www.elconfidencial.com/empresas/2020-04-29/santander-culmina-la-compra-del-50-1-de-ebury-por-400-millones-de-euros_2572472/","Wednesday, 29 April 2020 14:22:00 +0200",,,
"Fintech","ENG","nueva empresa para gestionar la Fintech del momento.. . ","eldiario","https://www.eldiario.es/zonacritica/Banca-finanzas-golpe-click_6_1019858042.html","Thursday, 23 April 2020 23:12:04 +0200",,,
"fintech","ENG","por la revolución tecnológica fintech.  Qué son","elpais","https://elpais.com/economia/2020/04/21/actualidad/1587428023_390182.html#?ref=rss&format=simple&link=link","Tuesday, 21 April 2020 06:26:33 +0200",,,
"fitness","ENG","gran centro de fitness, una piscina","abc","https://www.abc.es/deportes/tenis/abci-planes-tenis-para-volver-jugar-202004210154_noticia.html","Tuesday, 21 April 2020 01:54:15 +0200",,,
"fitness","ENG","infantiles, entretenimiento, fitness y videojuegos. ","elpais","https://elpais.com/tecnologia/2020-04-17/dime-quien-eres-y-te-dire-como-matas-el-tiempo-en-la-red.html","Monday, 20 April 2020 09:27:26 +0000",,,
"fitness","ENG","más positiva. En cuanto al fitness, podemos encontrar rutinas como Tabata","abc","https://www.abc.es/familia/supersanos/abci-actividades-y-juegos-para-estos-dias-confinamiento-casa-coronavirus-202004050201_noticia.html","Sunday, 05 April 2020","estilo de vida","467","468"
"fitness","ENG","a las cuentas de fitness para estar en forma","elconfidencial","https://www.vanitatis.elconfidencial.com/estilo/belleza/2020-04-21/instagram-cuentas-belleza-que-seguir-maquillaje-pelo-manicura_2550056/","Tuesday, 21 April 2020 05:00:00 +0200",,,
"fitness","ENG","como la instructora de fitness y yoga que es","elpais","https://elpais.com/gente/2020-04-19/alec-baldwin-un-machista-peleon-reformado-en-padre-de-familia-y-azote-de-trump.html","Monday, 20 April 2020 09:17:04 +0000",,,
"fitness","ENG","convertido en la reina del fitness Compartir en Facebook. . Compartir","elpais","https://verne.elpais.com/verne/2020/04/24/articulo/1587736370_604922.html","Saturday, 25 April 2020 08:02:19 +0000",,,
"fitness","ENG","esta incipiente oferta de fitness casero al público femenino","elmundo","https://www.elmundo.es/vida-sana/cuerpo/2020/04/22/5e9e9fb1fdddff051e8b4573.html","Wednesday, 22 April 2020 01:43:42 +0200",,,
"fitness","ENG","italiano de artilugios de fitness confirman que el confinamiento","elpais","https://elpais.com/economia/2020-04-18/el-negocio-de-correr-y-pedalear-en-casa.html","Saturday, 18 April 2020 22:30:39 +0000",,,
"fitness","ENG","los centros de fitness envían sus aparatos","elmundo","https://www.elmundo.es/internacional/2020/04/21/5e9f12ef21efa06a598b45a7.html","Tuesday, 21 April 2020 17:48:26 +0200",,,
"fitness","ENG","los profesionales del fitness para realizar trabajos","elpais","https://elpais.com/elpais/2020/04/16/escaparate/1587037037_933021.html","Saturday, 18 April 2020 22:35:07 +0000",,,
"fitness","ENG",", Trinity compró un DVD de fitness que se basaba en música de","elconfidencial","https://www.elconfidencial.com/alma-corazon-vida/2020-04-29/adelgaza-44-kilos-bailando-cuarentena_2570483/","Wednesday, 29 April 2020 05:00:00 +0200",,,
"fitness","ENG",". La ropa de fitness, junto con combas","elpais","https://elpais.com/economia/2020-04-18/el-negocio-de-correr-y-pedalear-en-casa.html","Saturday, 18 April 2020 22:30:39 +0000",,,
"flare","ENG","no llega a ser flare pero casi hasta ese","elconfidencial","https://www.vanitatis.elconfidencial.com/estilo/moda/2020-04-19/vaqueros-looks-famosas_2551323/","Sunday, 19 April 2020 05:00:00 +0200",,,
"flash crash","ENG","quebraron por un flash crash del franco suizo","elconfidencial","https://www.elconfidencial.com/mercados/2020-04-21/petroleo-futuros-crisis-crash-desplome-coronavirus_2559887/","Tuesday, 21 April 2020 20:43:00 +0200",,,
"flashbacks","ENG","en pesadillas o flashbacks, causar evitación","elpais","https://elpais.com/sociedad/2020-04-19/la-otra-enfermedad-que-viene-detras-del-alta.html","Monday, 20 April 2020 08:26:09 +0000",,,
"flashbacks","ENG","esas pesadillas y flashbacks que reviven la","elpais","https://elpais.com/sociedad/2020-04-20/un-mundo-con-ansiedad-miedo-y-estres.html","Monday, 20 April 2020 09:02:49 +0000",,,
"flashbacks","ENG","sino a través de unos flashbacks que no solo destaparán los","eldiario","https://vertele.eldiario.es/noticias/La-casa-de-las-flores-temporada-final-critica-Virginia-Mora-remonta_0_2224877521.html","Thursday, 23 April 2020 09:07:54 +0200",,,
"fly to quality","ENG","más seguro (fly to quality).","elconfidencial","https://www.elconfidencial.com/mercados/2020-04-20/bce-compras-bonos-liquidez-primas-de-riesgo_2557832/","Monday, 20 April 2020 18:35:00 +0200",,,
"folkie","ENG","tocadas en clave folkie  que hará las","elmundo","https://www.elmundo.es/cultura/2020/04/19/5e9b499621efa084288b45bf.html","Sunday, 19 April 2020 02:19:21 +0200",,,
"followers","ENG",", 370 de los 440.000 followers que tiene en Twitter llegaron","elpais","https://elpais.com/tecnologia/2020-04-24/bot-o-humano-los-politicos-multiplican-sus-seguidores-recien-llegados-a-twitter-durante-el-estado-de-alarma.html","Saturday, 25 April 2020 11:04:27 +0000",,,
"followers","ENG","de los 2,5 millones de followers del vicepresidente segundo del Gobierno","elpais","https://elpais.com/tecnologia/2020-04-24/bot-o-humano-los-politicos-multiplican-sus-seguidores-recien-llegados-a-twitter-durante-el-estado-de-alarma.html","Saturday, 25 April 2020 11:04:27 +0000",,,
"followers","ENG","Vox, 370 de los 440.000 followers que tiene en Twitter llegaron a","elpais","https://elpais.com/tecnologia/2020-04-24/bot-o-humano-los-politicos-multiplican-sus-seguidores-recien-llegados-a-twitter-durante-el-estado-de-alarma.html","Friday, 24 April 2020 22:30:14 +0000",,,
"followers","ENG","buen número de followers y fidelizarlos;","elpais","https://elpais.com/elpais/2020/04/19/mujeres/1587284331_737210.html","Sunday, 19 April 2020 08:42:06 +0000",,,
"food retail","ENG","La industria del food retail tiene el viento","elconfidencial","https://www.elconfidencial.com/empresas/2020-04-19/supermercados-coronavirus-crisis_2555688/","Sunday, 19 April 2020 05:00:00 +0200",,,
"footing","ENG","tres nombres: jogging, footing y running ,","elpais","https://elpais.com/elpais/2020/04/16/buenavida/1587052533_343475.html#?ref=rss&format=simple&link=link","Wednesday, 29 April 2020 13:58:42 +0200",,,
"footing","ENG","¿Cuánta gente que no hace footing va a salir a correr?","elmundo","https://www.elmundo.es/madrid/2020/04/30/5ea94d5ffdddffb88f8b45f3.html","Thursday, 30 April 2020 01:58:24 +0200",,,
"foreing fighter","ENG","podría ser argelino y también «foreing fighter».. . El pequeño grupo","abc","https://www.abc.es/espana/abci-operacion-altapa-puso-policia-entre-rejas-retornado-daesh-mas-cruel-europa-202004260247_noticia.html","Sunday, 26 April 2020 02:47:29 +0200",,,
"foreing fighters","ENG","y huellas de todos los «foreing fighters» que se habían unido a","abc","https://www.abc.es/espana/abci-operacion-altapa-puso-policia-entre-rejas-retornado-daesh-mas-cruel-europa-202004260247_noticia.html","Sunday, 26 April 2020 02:47:29 +0200",,,
"fracking","ENG",", no por fracking, y prefieren","elmundo","https://www.elmundo.es/economia/2020/04/21/5e9f23bb21efa0b9728b4647.html","Tuesday, 21 April 2020 19:29:45 +0200",,,
"fracking","ENG","afecta especialmente al fracking, donde hay","elmundo","https://www.elmundo.es/economia/2020/04/21/5e9f23bb21efa0b9728b4647.html","Tuesday, 21 April 2020 19:29:45 +0200",,,
"fracking","ENG","ambiente, muchos defienden que el fracking, más caro que la extracción","elpais","https://elpais.com/economia/2020-04-25/jaque-a-la-revolucion-del-fracking.html","Saturday, 25 April 2020 22:30:31 +0000",,,
"fracking","ENG","-Cortez proponía directamente prohibir el fracking. Hay quien cree que,","elpais","https://elpais.com/economia/2020-04-25/jaque-a-la-revolucion-del-fracking.html","Saturday, 25 April 2020 22:30:31 +0000",,,
"fracking","ENG","guerra contra el fracking estadounidense, incapaz","elconfidencial","https://www.elconfidencial.com/mercados/2020-04-21/petroleo-futuros-crisis-crash-desplome-coronavirus_2559887/","Tuesday, 21 April 2020 20:43:00 +0200",,,
"fracking","ENG","independencia energética se alcanzaba gracias al fracking, práctica que consiste en arrojar","elpais","https://elpais.com/economia/2020-04-25/jaque-a-la-revolucion-del-fracking.html","Saturday, 25 April 2020 22:30:31 +0000",,,
"fracking","ENG","la crisis del fracking, pese a","elconfidencial","https://www.elconfidencial.com/mercados/2020-04-22/industria-petrolera-encomienda-trump-quiebras-masivas-coronavirus_2560224/","Wednesday, 22 April 2020 05:00:00 +0200",,,
